name,ct,fn,cycles,channels,batch_size,kernel_number,input_height,input_width,kernel_height,kernel_width,padding_size,stride_size,bytes
data_order_nhwc,TNN,ternarize,68119638,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2_sinline,TNN,alloc,1274,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2_sinline,TNN,conv,164191407,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2_sinline,TNN,gemm,26919327,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2_sinline,TNN,im2row,4609776,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2_sinline,TNN,prelu,11656431,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2_sinline,TNN,ternarize,120997001,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1_sinline,TNN,alloc,1297,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1_sinline,TNN,conv,166496822,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1_sinline,TNN,gemm,27349806,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1_sinline,TNN,im2row,6954902,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1_sinline,TNN,prelu,11774618,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1_sinline,TNN,ternarize,120406473,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2,TNN,alloc,1418,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2,TNN,conv,144336048,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2,TNN,gemm,15110802,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2,TNN,im2row,2389150,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2,TNN,prelu,10384321,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro2,TNN,ternarize,116440925,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1,TNN,alloc,1787,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1,TNN,conv,145922432,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1,TNN,gemm,15564950,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1,TNN,im2row,2415992,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1,TNN,prelu,9980936,64,2,16,128,128,3,3,1,1,11551136
nchw_tmacro1,TNN,ternarize,117949666,64,2,16,128,128,3,3,1,1,11551136
nchw,TNN,alloc,1419,64,2,16,128,128,3,3,1,1,11551136
nchw,TNN,conv,192514410,64,2,16,128,128,3,3,1,1,11551136
nchw,TNN,gemm,68633956,64,2,16,128,128,3,3,1,1,11551136
nchw,TNN,im2row,10182907,64,2,16,128,128,3,3,1,1,11551136
nchw,TNN,prelu,14205402,64,2,16,128,128,3,3,1,1,11551136
nchw,TNN,ternarize,99481310,64,2,16,128,128,3,3,1,1,11551136
original,TNN,alloc,1744,64,2,16,128,128,3,3,1,1,2097224
original,TNN,conv,146532005,64,2,16,128,128,3,3,1,1,2097224
original,TNN,gemm,20036458,64,2,16,128,128,3,3,1,1,2097224
original,TNN,im2row,4477004,64,2,16,128,128,3,3,1,1,2097224
original,TNN,prelu,6572867,64,2,16,128,128,3,3,1,1,2097224
original,TNN,ternarize,115437221,64,2,16,128,128,3,3,1,1,2097224
t2r_avx2u_gemmLU_block,TNN,alloc,4880,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_gemmLU_block,TNN,conv,53099932,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_gemmLU_block,TNN,gemmprelu,45107482,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_gemmLU_block,TNN,terna2row,7968534,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_permute_gemmLU_block,TNN,alloc,2001,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_permute_gemmLU_block,TNN,conv,50566502,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_permute_gemmLU_block,TNN,gemmprelu,43165422,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_permute_gemmLU_block,TNN,terna2row,7396714,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_permute_ur_gemmLU_block,TNN,alloc,364,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_permute_ur_gemmLU_block,TNN,conv,49926340,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_permute_ur_gemmLU_block,TNN,gemmprelu,42966975,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_permute_ur_gemmLU_block,TNN,terna2row,6954679,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_ur_gemmLU_block,TNN,alloc,486,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_ur_gemmLU_block,TNN,conv,50623887,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_ur_gemmLU_block,TNN,gemmprelu,43392939,128,2,16,128,128,3,3,1,1,11534480
t2r_avx2u_ur_gemmLU_block,TNN,terna2row,7225957,128,2,16,128,128,3,3,1,1,11534480
t2r_avx512u_gemmLU_block,TNN,alloc,289,128,2,16,128,128,3,3,1,1,11534480
t2r_avx512u_gemmLU_block,TNN,conv,48998487,128,2,16,128,128,3,3,1,1,11534480
t2r_avx512u_gemmLU_block,TNN,gemmprelu,43010182,128,2,16,128,128,3,3,1,1,11534480
t2r_avx512u_gemmLU_block,TNN,terna2row,5983702,128,2,16,128,128,3,3,1,1,11534480
t2r_avx512u_ur_gemmLU_block,TNN,alloc,392,128,2,16,128,128,3,3,1,1,11534480
t2r_avx512u_ur_gemmLU_block,TNN,conv,48667578,128,2,16,128,128,3,3,1,1,11534480
t2r_avx512u_ur_gemmLU_block,TNN,gemmprelu,43020125,128,2,16,128,128,3,3,1,1,11534480
t2r_avx512u_ur_gemmLU_block,TNN,terna2row,5642586,128,2,16,128,128,3,3,1,1,11534480
best_impl_avx512,TNN,alloc,250,128,2,16,128,128,3,3,1,1,11534480
best_impl_avx512,TNN,conv,37471681,128,2,16,128,128,3,3,1,1,11534480
best_impl_avx512,TNN,gemmprelu,31862295,128,2,16,128,128,3,3,1,1,11534480
best_impl_avx512,TNN,terna2row,5604726,128,2,16,128,128,3,3,1,1,11534480
best_impl_avx2,TNN,alloc,478,128,2,16,128,128,3,3,1,1,11534480
best_impl_avx2,TNN,conv,49873817,128,2,16,128,128,3,3,1,1,11534480
best_impl_avx2,TNN,gemmprelu,42916049,128,2,16,128,128,3,3,1,1,11534480
